"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id"
2.76905222209532,6.19218141450559,7.57826819953019,7.3274412289599e-08,0.000535564319181655,8.20030948823605,"ENSG00000172965"
1.35937792112438,9.07760296766019,7.41136415810958,1.07647620306134e-07,0.000535564319181655,7.32254471055854,"ENSG00000143669"
3.63801941629539,7.57887016024902,7.38104394472294,1.15483778150982e-07,0.000535564319181655,7.79253401931339,"ENSG00000169554"
8.44981102575492,0.621779401453114,7.27724844098518,1.47021366215266e-07,0.000535564319181655,5.60867256377335,"ENSG00000157483"
1.10782437122276,8.01430957962432,7.23395212771315,1.62666844606261e-07,0.000535564319181655,7.21929660553971,"ENSG00000140612"
9.40396814679146,1.87060531073159,7.12640738292543,2.09334489982815e-07,0.000574344062349518,5.62141389892684,"ENSG00000102174"
2.13806199022787,8.46742748329511,6.94061173634569,3.24777451848056e-07,0.000763783773188956,6.44452452718588,"ENSG00000198734"
1.88354360575236,7.22843438198132,6.88002376987731,3.7513967888024e-07,0.000771943674215814,6.5557826572786,"ENSG00000153094"
3.51937452229573,4.72679092908082,6.76355016449977,4.95563080789011e-07,0.000906439937327634,6.21757943422593,"ENSG00000146426"
7.06918050539599,-0.26372746928914,6.67086243549253,6.19190665679379e-07,0.000999867020833113,4.25834186016799,"ENSG00000240350"
3.15904976294413,4.88484594445498,6.63931081152358,6.68116706910718e-07,0.000999867020833113,5.79516838834988,"ENSG00000152492"
9.11817395371949,3.05378722812142,6.41904628374399,1.13980904284085e-06,0.00156362803860384,4.25314452242488,"ENSG00000135077"
1.61560844730029,8.67271819406502,6.37211768093858,1.27811033144482e-06,0.00161848094432651,5.00791770599328,"ENSG00000163599"
1.14222005108161,8.1020571490026,6.29067315140105,1.56004838632516e-06,0.0018343940382632,4.90175124961064,"ENSG00000109861"
-8.14431283608452,-1.66714284768693,-6.18620709309339,2.01668027958017e-06,0.00213605974866032,3.20836878052843,"ENSG00000103202"
2.99764612133713,6.46493732619741,6.17441873844986,2.07611201424889e-06,0.00213605974866032,5.01784790208024,"ENSG00000197696"
2.79079305090921,7.18565938837744,6.09772334915734,2.50882321341058e-06,0.00242942633759794,4.69755245233273,"ENSG00000156535"
1.24989277044655,9.88879336906775,5.98885974536898,3.28565639347722e-06,0.00300491530830122,3.65328335549399,"ENSG00000163600"
6.82408500934631,-2.87575289578024,5.85612185718774,4.57243891644432e-06,0.00396165733907929,2.57840808885708,"ENSG00000237986"
5.40242518609459,0.446583694298589,5.81794187100721,5.02995372655571e-06,0.00414015491232801,2.83995604866248,"ENSG00000234231"
5.08350222960648,0.392849106638524,5.74496577969926,6.03787949580703e-06,0.00473312248857026,2.50182570988757,"ENSG00000224959"
-1.19595853244079,7.59845373946433,-5.69831317169306,6.78733435618623e-06,0.00495531622333547,3.53508526395569,"ENSG00000008517"
2.17675696345278,5.53922447865154,5.69040900588476,6.92335518993535e-06,0.00495531622333547,3.69579134309512,"ENSG00000198846"
6.8675016323799,2.06109852335773,5.50191139501061,1.11295312516365e-05,0.0072432515433052,2.5790491532712,"ENSG00000060982"
-1.14341839640734,7.50589645806866,-5.48756211816318,1.15403692733079e-05,0.0072432515433052,2.99677455114077,"ENSG00000165169"
11.3120193365154,0.960511020291988,5.47767670977483,1.18322946124176e-05,0.0072432515433052,2.71073490257713,"ENSG00000102024"
-0.843098367319351,7.02540563593613,-5.47608630852422,1.18799533270101e-05,0.0072432515433052,3.07644149610452,"ENSG00000123416"
7.17505559714888,0.27809237827425,5.45482532630562,1.25360358389145e-05,0.00737029364215037,2.19877227896151,"ENSG00000103381"
-7.29406413287525,-2.15894138843682,-5.41167987073971,1.39823008094716e-05,0.0079371253767421,1.64172573630185,"ENSG00000253250"
0.916145905926914,7.59330546556871,5.39054329221014,1.47512532696162e-05,0.00809450437748072,2.74479776997395,"ENSG00000116815"
0.964216675642057,7.56103236455256,5.3526152854114,1.62398650316977e-05,0.00862389219844541,2.6937668780894,"ENSG00000002586"
9.06548781768668,0.564569867522751,5.33429995158605,1.70121691626052e-05,0.0087516977735877,2.2982767893164,"ENSG00000101134"
0.915299361327677,8.67133724399451,5.23022691347358,2.21607185238333e-05,0.0110148341463901,2.05119428299552,"ENSG00000145703"
-2.62671563697227,6.87042788517758,-5.21356020126279,2.31205365287719e-05,0.0110148341463901,2.527365646335,"ENSG00000148175"
-3.1669418855736,4.61950001508521,-5.20758361924559,2.34748441932177e-05,0.0110148341463901,2.72863968110564,"ENSG00000229056"
1.58846295980592,7.05876076871851,5.1869987231778,2.47376183112155e-05,0.0110148341463901,2.382844625926,"ENSG00000164111"
0.806648967252052,8.72973426862736,5.17899563880244,2.52468621599555e-05,0.0110148341463901,1.94444231628805,"ENSG00000100528"
0.99749345530251,8.30505112400126,5.17621818634916,2.54260537943642e-05,0.0110148341463901,2.0843179848361,"ENSG00000100722"
1.62409555120961,6.27703705722128,5.10612498272878,3.03984081683817e-05,0.0128312460325103,2.37352057260713,"ENSG00000121964"
-1.83102585141397,5.61269390089862,-5.05137137357621,3.49556537177778e-05,0.0143859992875515,2.28813228189151,"ENSG00000145390"
1.77943184754831,6.62405303952008,4.99935600889362,3.99210692009268e-05,0.0152865611549184,1.97591032811786,"ENSG00000140564"
-0.475524726398432,9.6065627172728,-4.99859599910825,3.99986526149351e-05,0.0152865611549184,1.1521845262922,"ENSG00000198763"
1.45681529752578,6.38241657947037,4.99548487482788,4.03178272578601e-05,0.0152865611549184,2.06619740314789,"ENSG00000110777"
5.55378325811216,-1.44458369213386,4.99027311062495,4.08582608927474e-05,0.0152865611549184,0.92422755374775,"ENSG00000254911"
-0.962815433495768,7.43524007151434,-4.94958302704304,4.5335977862104e-05,0.0165849081681323,1.68853076407489,"ENSG00000008282"
2.25472301072528,5.69929359016491,4.94044359366586,4.64077631322579e-05,0.0166079260148528,2.06103841285917,"ENSG00000138684"
6.35098957153155,-1.34503262958028,4.92315683739356,4.85051357137935e-05,0.0169891817897972,1.05580354278226,"ENSG00000088325"
-0.454747506283612,10.2798505249505,-4.89545245540817,5.2066979385429e-05,0.0176635312063617,0.658796025888378,"ENSG00000173812"
-1.03523923706813,7.76130849549194,-4.88319530197706,5.37255851655495e-05,0.0176635312063617,1.41958275907563,"ENSG00000105926"
4.70752616731155,1.90037007962223,4.88006051358543,5.41582328808683e-05,0.0176635312063617,1.14514511831175,"ENSG00000157349"
1.86910403006904,5.05232524454368,4.87601038635831,5.47223965207415e-05,0.0176635312063617,1.90843459727584,"ENSG00000113448"
5.28793528189353,1.32176576424566,4.84298253945288,5.95489287313266e-05,0.0188518166302904,1.12890492124575,"ENSG00000124574"
0.908259094879505,7.05637400684341,4.83496217395917,6.07841106025961e-05,0.0188797741271686,1.4792237688968,"ENSG00000138032"
-7.04638331492731,-2.62670277863898,-4.81869654272114,6.33686424149122e-05,0.0193180479895238,0.596378009964924,"ENSG00000123119"
0.573538675736323,10.2031132686877,4.76540318592576,7.26347326938037e-05,0.0217402358110072,0.373980615601852,"ENSG00000168214"
-0.566356056716044,9.99234334902528,-4.74879139030246,7.57920989606333e-05,0.022280170233749,0.412110427925604,"ENSG00000067334"
1.96987022788767,4.04392159099225,4.74067060898978,7.73853112199143e-05,0.0223494209351268,1.58891277275136,"ENSG00000088888"
6.10522501107411,-2.11200085760551,4.72945973914641,7.96400787922891e-05,0.0224283864055523,0.618029239350738,"ENSG00000173621"
0.830424091246743,9.22209199619734,4.72583255062297,8.03835984648028e-05,0.0224283864055523,0.619516755014399,"ENSG00000008083"
-0.462320153183618,8.87396088930719,-4.69738675070281,8.64609730518582e-05,0.0237220089729948,0.673936079923609,"ENSG00000110958"
2.61902257679139,5.66255477053702,4.68073019534094,9.02311342938304e-05,0.0243505726679514,1.47745412197124,"ENSG00000198814"
1.38264491621081,7.77858077840082,4.64931012263142,9.77969731824194e-05,0.0255626764769204,0.82744716153107,"ENSG00000101773"
-2.19723841114537,4.62997954401705,-4.64918535925938,9.78282479678039e-05,0.0255626764769204,1.41168362778524,"ENSG00000047634"
-0.479551944981609,11.3255425117048,-4.63316735394456,0.000101927817016129,0.0262177456831173,-0.486964567837331,"ENSG00000109971"
1.75099597000097,5.32716450905528,4.62021389159429,0.000105368470210971,0.0266558561145267,1.30034532529242,"ENSG00000164626"
-6.23152861477004,-4.63059752473075,-4.61469467092665,0.000106869548266235,0.0266558561145267,0.161464306005405,"ENSG00000118785"
-0.37257895173758,11.3943954109864,-4.60593487752741,0.000109296020673054,0.0268541954077583,-0.588584025457799,"ENSG00000115053"
