"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","symbol"
48.7862218592768,0.640569911764231,0.160538252809125,3.99013880215731,6.6034639853568e-05,0.0091957655210569,"ENSG00000145365","TIFA"
137.561892164778,0.568233963349869,0.142578898921782,3.98540013737657,6.73665053673774e-05,0.0091957655210569,"ENSG00000224877","NDUFAF8"
341.266910337574,0.540373101799286,0.135604950599099,3.98490688881146,6.75065908815379e-05,0.0091957655210569,"ENSG00000106153","CHCHD2"
607.793152922598,0.547129420632739,0.137378819914961,3.98263299227217,6.81559629428985e-05,0.0091957655210569,"ENSG00000004468","CD38"
20.0455603058703,0.771729707466405,0.193810151199633,3.98188486356162,6.83709002142626e-05,0.0091957655210569,"ENSG00000138180","CEP55"
47.6860356974517,0.557919210293536,0.14020865524926,3.97920662816199,6.91456263310806e-05,0.0091957655210569,"ENSG00000198937","CCDC167"
294.056302843951,-0.466053103762421,0.11714965271085,-3.978271322005,6.94181311961199e-05,0.0091957655210569,"ENSG00000181409","AATK"
86.7871550095307,0.599565539643961,0.150747765822982,3.97727645494933,6.97091043765743e-05,0.0091957655210569,"ENSG00000114850","SSR3"
132.602872081624,0.27226377545003,0.0684641575262515,3.97673447373737,6.98681051732157e-05,0.0091957655210569,"ENSG00000143633","FSAF1"
38.8858786250797,0.627904770575098,0.158070159588192,3.97231692693252,7.11769346478806e-05,0.00923946430602155,"ENSG00000270170","NCBP2AS2"
198.494629191779,-0.41149476477964,0.103678197748418,-3.96896139898342,7.21865730938458e-05,0.00923946430602155,"ENSG00000175711","QTGAL"
29.9789966521748,0.429521383812877,0.108230708251236,3.96857223567111,7.23045404656125e-05,0.00923946430602155,"ENSG00000090924","PLEKHG2"
251.10615540334,-0.622081763822926,0.156885295013082,-3.96520122406025,7.33340562922815e-05,0.00923946430602155,"ENSG00000249662","LINC02218"
202.009960615542,0.781517953877908,0.197240852513689,3.96225195702635,7.42461265016634e-05,0.00927510297255102,"ENSG00000155368","DBI"
76.5486846594784,1.13932128418017,0.287933382488326,3.95689195304182,7.59312539231248e-05,0.00932752178400652,"ENSG00000154451","GBP5"
54.7327458712581,0.377574355091779,0.0956314787634826,3.94822248880624,7.87336153270262e-05,0.00959183655814622,"ENSG00000167862","MRPL58"
21.7384247552036,-0.644217731392402,0.163500177587708,-3.94016533129952,8.14254724291207e-05,0.00983846630391531,"ENSG00000138185","ENTPD1"
24.0132498959905,0.518231712933266,0.131618889229723,3.9373657988312,8.2380976748576e-05,0.0098729916930956,"ENSG00000186130","ZBTB6"
297.83781121988,1.81661712819781,0.462325720365248,3.92930146037006,8.51929827275239e-05,0.010127659341826,"ENSG00000137959","IFI44L"
3956.57725823033,0.43891680175987,0.111866816841889,3.92356566630682,8.72479699403496e-05,0.0102889785991256,"ENSG00000137818","RPLP1"
693.095672752226,0.560343068731154,0.143093525567422,3.91592188751499,9.00594058270887e-05,0.010484850199281,"ENSG00000240065","PSMB9"
1879.33223378434,-0.296896362152519,0.0758318346105337,-3.91519424101178,9.03314548069122e-05,0.010484850199281,"ENSG00000070961","ATP2B1"
960.729481110322,1.22898579303892,0.314183913418764,3.91167637981787,9.16576797700823e-05,0.0105556707616467,"ENSG00000133106","EPSTI1"
153.580545580743,0.46343294254061,0.118715826905949,3.9037165862287,9.47267012197891e-05,0.0107974834691554,"ENSG00000154723","ATP5PF"
432.555110476633,0.626188463724559,0.160507842389608,3.90129512927215,9.56794165062856e-05,0.0107974834691554,"ENSG00000205413","SAMD9"
199.58902590407,0.330884925040054,0.0849180984032796,3.89651830718897,9.75854342581603e-05,0.0108977794424208,"ENSG00000162191","UBXN1"
187.122470168914,0.508102687487175,0.130469036759725,3.89443120073701,9.84294225587343e-05,0.0109093843454008,"ENSG00000169976","SF3B5"
60.5560802126685,0.44070160132986,0.113328540666236,3.88870798775899,0.000100779284631673,0.0110864733936977,"ENSG00000255717","SNHG1"
215.802310594355,-0.260049087936796,0.0669351167205531,-3.8850920216136,0.000102291135845231,0.0111516189974635,"ENSG00000144040","SFXN5"
2732.85194849855,-0.260392893173946,0.0670478637037892,-3.8836866499481,0.000102884484339939,0.0111516189974635,"ENSG00000137478","FCHSD2"
779.265042552161,0.455665972870553,0.117505641590919,3.87782209178428,0.00010539574272605,0.0113404280549249,"ENSG00000164346","NSA2"
14.6375444979939,0.846446376132195,0.218460704158613,3.87459327933701,0.00010680292794992,0.0114085649341288,"ENSG00000135047","CTSL"
14.5909550036304,0.640323788257994,0.165492414730389,3.86920324596855,0.000109191592301203,0.0115798076410938,"ENSG00000239636","TFAP2E-AS1"
13.6778130109988,0.758091164432389,0.196046607101132,3.86689254989922,0.000110230966260762,0.011598473869192,"ENSG00000112029","FBXO5"
47.436475861294,0.552787255974665,0.143011833274616,3.86532529034283,0.000110941239777225,0.011598473869192,"ENSG00000080986","NDC80"
146.30077685352,0.358088188736241,0.0928290403465269,3.85750178391926,0.000114551843503075,0.0118916107399917,"ENSG00000070423","RNF126"
352.255186152672,-0.323955098168481,0.0840390836373961,-3.85481473794088,0.000115817299176215,0.0119389007493468,"ENSG00000114650","SCAP"
264.207969469015,0.677817090411777,0.175968295999539,3.85192734044292,0.000117191799316677,0.0119966966231051,"ENSG00000156587","UBE2L6"
68.992766544537,0.792377014735717,0.206107178683877,3.84449013273355,0.000120803345480553,0.0122811180395092,"ENSG00000175643","RMI2"
10.9143133213035,0.863758439135144,0.224723425101941,3.84365109575612,0.000121217309750457,NA,"ENSG00000165891","E2F7"
10.2079257108075,0.634924800593332,0.165239680461712,3.84244752119605,0.000121813465508378,NA,"ENSG00000175213","ZNF408"
820.136386921285,-0.222944952897164,0.0580382557774733,-3.84134481490908,0.000122362084523252,0.0123487775459659,"ENSG00000105993","DNAJB6"
295.814033757891,1.54868292304508,0.403325888990129,3.83978059757771,0.000123144311733056,0.0123487775459659,"ENSG00000134321","RSAD2"
358.756662276629,-0.461345285339038,0.12029031571832,-3.83526539592226,0.000125428781757153,0.0124928761613662,"ENSG00000245750","DRAIC"
54.843747178357,0.434789176520695,0.113593790941442,3.82757871638275,0.000129410004598438,0.0128029052200374,"ENSG00000131828","PDHA1"
894.392638878807,0.815267339824149,0.213317296781278,3.82185294922461,0.000132452668709501,0.0130165652629783,"ENSG00000177409","SAMD9L"
295.783642977382,-0.497743242174769,0.130393392869437,-3.81724281592365,0.000134951341528775,0.0130347115757141,"ENSG00000178075","GRAMD1C"
80.2384546953188,0.5463251104697,0.143143548392349,3.81662405749683,0.000135290066554796,0.0130347115757141,"ENSG00000104518","GSDMD"
138.888977510512,0.454400208893268,0.119160408347932,3.81334887311297,0.000137096371491221,0.0131229715074811,"ENSG00000136950","ARPC5L"
67.6959864715525,0.378099039750774,0.0992457799629995,3.80972410002456,0.000139121955033452,0.0131650701965933,"ENSG00000104979","C19orf53"
47.8281279547629,0.404821328894588,0.106403539231519,3.80458518408635,0.000142042025332171,0.013233197987993,"ENSG00000127884","ECHS1"
611.705189524646,-0.309308873184982,0.0813006237242568,-3.804507997799,0.000142086321508697,0.013233197987993,"ENSG00000170525","PFKFB3"
68.1613838019474,0.539582765232568,0.141883723099557,3.8029927143507,0.000142958561516402,0.013233197987993,"ENSG00000198642","KLHL9"
48.1407521257724,0.75523003287704,0.198649343969341,3.80182495338922,0.000143634195650152,0.013233197987993,"ENSG00000129235","TXNDC17"
421.283939502358,0.410777373352993,0.108119416999347,3.79929326991722,0.000145109297770556,0.0132454331462921,"ENSG00000128284","APOL3"
107.836405924795,2.16082857126048,0.568861010883818,3.79851761663765,0.000145564084505754,0.0132454331462921,"ENSG00000165949","IFI27"
7.02573664432559,0.881111685968186,0.232376602982458,3.79174010919981,0.000149595418896399,NA,"ENSG00000094804","CDC6"
492.026281518547,0.651446957815846,0.171893040695845,3.7898390486241,0.000150744928077299,0.0135863178983115,"ENSG00000236552","RPL13AP5"
273.076577050448,0.355234869728036,0.0937501378795836,3.78916637097978,0.000151153662256501,0.0135863178983115,"ENSG00000162607","USP1"
3.24689998429432,1.52173317613141,0.40170955660904,3.7881428288061,0.000151777591693484,NA,"ENSG00000188389","PDCD1"
19.3289538578437,0.605809870125283,0.160480868210676,3.77496630520462,0.000160029293008467,0.0142969200499261,"ENSG00000108773","KAT2A"
26.523366934995,1.48473974645435,0.393469209659958,3.77345853246684,0.000160999989962203,0.0142969930845352,"ENSG00000169715","MT1E"
111.277031018497,0.818924922826977,0.217336072901755,3.7680119636521,0.000164552818098808,0.0145249885724223,"ENSG00000135114","OASL"
35.0109064776485,0.567681804073469,0.150894215427589,3.76211773569205,0.000168480698326947,0.0147831784168901,"ENSG00000088325","TPX2"
723.680638886446,0.356406245217158,0.0948381943204591,3.75804545595689,0.000171245777241309,0.0149368875876576,"ENSG00000122566","HNRNPA2B1"
27.2991798996887,0.550352711967047,0.146542194909237,3.75559211671365,0.00017293213928428,0.0149793262375373,"ENSG00000204237","OXLD1"
1597.94576493297,0.593598486917505,0.158163908960264,3.7530590311007,0.000174689697273374,0.0149793262375373,"ENSG00000149806","FAU"
386.429126750633,0.281134083569697,0.0749446070356822,3.75122500056402,0.000175972691941528,0.0149793262375373,"ENSG00000110324","IL10RA"
202.427221307269,0.627272856273772,0.167321329583134,3.74891149763491,0.000177603741483765,0.0149793262375373,"ENSG00000170581","STAT2"
41.3494128846494,1.30294083100731,0.347620648260839,3.74816869344782,0.00017813043576506,0.0149793262375373,"ENSG00000211897","IGHG3"
37.3052355381155,0.652745613062009,0.174171379192553,3.74772029760626,0.000178449086772089,0.0149793262375373,"ENSG00000167515","TRAPPC2L"
44.6497401190796,0.530799768794996,0.141732200043828,3.7450894618926,0.000180329505503809,0.0150182894950941,"ENSG00000228223","HCG11"
100.555236512858,0.41516326323257,0.111308246614672,3.72985179319,0.000191592433306017,0.0158060543771946,"ENSG00000186283","TOR3A"
128.027411144166,0.550351895221684,0.147617426802263,3.72823119291256,0.000192828441183542,0.0158060543771946,"ENSG00000196655","TRAPPC4"
25.7194776175478,0.515712075061409,0.138352980366189,3.72750969076659,0.000193381127468014,0.0158060543771946,"ENSG00000182481","KPNA2"
4381.44869904706,-0.293404302893162,0.0787323656060347,-3.72660341950494,0.000194077460299317,0.0158060543771946,"ENSG00000155849","ELMO1"
337.795207624094,0.285387677018856,0.0766169411838366,3.72486388270304,0.000195420638776241,0.0158279980011021,"ENSG00000131943","C19orf12"
74.071741816412,0.535074755354141,0.143831321210581,3.72015462870391,0.000199100841123352,0.0160379535464444,"ENSG00000178980","SELENOW"
110.702823856089,0.849046674986654,0.228546414454034,3.7149857590849,0.000203215138806068,0.0162779247942631,"ENSG00000134575","ACP2"
783.186791439733,-0.537773265834429,0.144846626056786,-3.7127082658011,0.000205053201763244,0.0162779247942631,"ENSG00000184005","ST6GALNAC3"
43.329486873627,0.465206561614845,0.125315263963984,3.71228968362982,0.000205392714994433,0.0162779247942631,"ENSG00000285967","NIPBL-DT"
9.88512022744343,0.944614561657273,0.254484925726354,3.71186842977494,0.000205734928282473,NA,"ENSG00000072571","HMMR"
10.3671820841676,0.722254911948182,0.194623529191227,3.71103594179783,0.000206412790746115,NA,"ENSG00000243819","RN7SL832P"
31.8482727323584,0.657554901471679,0.177274994021982,3.7092366303515,0.000207885073484524,0.0163873468889592,"ENSG00000198417","MT1F"
215.047838215899,0.660229587593616,0.178530239380287,3.69813870123853,0.000217186209545504,0.016996946677853,"ENSG00000100342","APOL1"
509.253344971494,0.706458596406473,0.191075367602954,3.69727718056501,0.000217924355343207,0.016996946677853,"ENSG00000168028","RPSA"
78.5761064926436,-1.30140030501411,0.352894363223496,-3.68779000357652,0.000226210213635688,0.0174868692852658,"ENSG00000141161","UNC45B"
6.08817887440105,1.41843334289458,0.38469582114869,3.68715557829348,0.000226774722377077,NA,"ENSG00000188820","CALHM6"
19.3950574420416,0.500870247390633,0.135865348804364,3.68651942381461,0.000227342097220176,0.0174868692852658,"ENSG00000096654","ZNF184"
