"symbol","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HAO1","ENSG00000101323",9.11573265339061,0.717553403358098,0.337223185823335,2.12782938280528,0.0333512322497151,NA
"TIMM8B","ENSG00000150779",21.2289393978389,0.715110152616194,0.207683988292525,3.44326088157048,0.000574744597519415,0.0292883053509302
"IL1R1","ENSG00000115594",663.042025931862,-0.713858009914876,0.203411012373601,-3.50943639474026,0.000449057449809572,0.0256158904894903
"CENPE","ENSG00000138778",64.5415886198916,0.711917098899642,0.142224111614445,5.00560060328994,5.56881183132281e-07,0.000456054751141831
"EXO1","ENSG00000174371",10.9528311328947,0.710301623823988,0.231642725674773,3.06636706054501,0.00216677136939146,NA
"CDCA2","ENSG00000184661",14.9594843749501,0.70852898124551,0.204326329103863,3.46763427088905,0.000525061357219834,0.0280432227057159
"LINC01093","ENSG00000249173",3.76356334060132,-0.707519186000873,0.308059212206775,-2.29669867988227,0.0216359648165284,NA
"RPSA","ENSG00000168028",509.253344971494,0.706458596406473,0.191075367602954,3.69727718056501,0.000217924355343207,0.016996946677853
"LILRB1","ENSG00000104972",31.3256721423091,0.70588708153213,0.24240053406802,2.91206900284325,0.00359043310408753,0.0729016176134357
"NCAPH","ENSG00000121152",25.4598890390753,0.70174491012234,0.161636106329692,4.3415108545796,1.4150628648895e-05,0.00359518125157584
"PNMA3","ENSG00000183837",12.2909069153763,0.699872382132817,0.289181244182417,2.42018594294218,0.0155125725758498,0.158249710962354
"SLC39A1","ENSG00000143570",4.70124845633373,0.699782617378284,0.273599711064127,2.55768770608924,0.0105370673197691,NA
"AQP1","ENSG00000240583",7.30573126368773,-0.699646056155382,0.331368601881079,-2.11138307064611,0.0347393990093827,NA
"ZDHHC12","ENSG00000160446",4.78581835518271,0.697866896825786,0.325710181277503,2.14260080568746,0.0321451664187087,NA
"LGALS3BP","ENSG00000108679",11.1736331287918,0.697355621418958,0.244239113512829,2.85521680532274,0.00430074589948958,NA
"CDKN2C","ENSG00000123080",8.34552043701068,0.69606154953829,0.229571856038396,3.03199861494291,0.0024294031862571,NA
"RPS18","ENSG00000231500",1539.93254971275,0.694610835275804,0.23835813317003,2.91414782469501,0.00356660975211524,0.0726179480054292
"PSMG1","ENSG00000183527",9.43969834171876,0.694259501336264,0.217803713917492,3.18754666230926,0.00143485304072027,NA
"ZNF688","ENSG00000229809",24.1199295976938,0.693854542167264,0.164589777772011,4.21565999759955,2.49048745618011e-05,0.00483056257783566
"LOC100289479","ENSG00000236391",7.64276589595013,0.693585735509516,0.239078650753296,2.90107767182116,0.00371881687755177,NA
"CPSF4L","ENSG00000187959",4.17834976190993,0.693113214293981,0.293441648214633,2.36201377177045,0.0181759669777693,NA
"APOL6","ENSG00000221963",645.03462831288,0.691715817204076,0.169873421802348,4.07194845353091,4.66214981141017e-05,0.00741412632650002
"UQCC4","ENSG00000174109",8.93025015740929,0.689984973105025,0.310681714583634,2.2208740994935,0.0263594899470351,NA
"INKA1","ENSG00000185614",3.94131682174076,-0.687363927426228,0.335250433418204,-2.05029989198786,0.0403351751347635,NA
"RPS29","ENSG00000213741",9502.5325074161,0.686817544184634,0.216575269505476,3.17126487134428,0.00151776682991275,0.0471521105662993
"XCL2","ENSG00000143185",8.92491650435408,0.686290270442664,0.326237196181432,2.1036542689663,0.0354086163284711,NA
"ZBP1","ENSG00000124256",237.90275895533,0.685133679080591,0.188556846614847,3.63356564018102,0.000279531291281588,0.0198104363691437
"H1-4","ENSG00000168298",92.5734671330347,0.685066545724737,0.230717010815429,2.96929360909925,0.00298485247808841,0.0656747060948346
"CXCR3","ENSG00000186810",27.3130393193888,0.682232517917787,0.196586422520444,3.47039489895004,0.000519693683866405,0.0279591408535572
"MAGEH1","ENSG00000187601",20.0429108979499,0.682136446306471,0.218095811829834,3.12769163508145,0.001761849219648,0.0506265484343687
"PDCD5","ENSG00000105185",49.3254996508137,0.68062839103686,0.20692095854866,3.28931586152885,0.00100431247737883,0.039187522942927
"KIF18B","ENSG00000186185",10.1541428511046,0.679607209316752,0.246415133979444,2.75797674575234,0.00581603351629019,NA
"CDC42EP5","ENSG00000167617",2.8509432612844,-0.679362779421992,0.331149751307972,-2.05152737315565,0.0402156167291187,NA
"RPS21","ENSG00000171858",1425.27298685252,0.678918445246451,0.264453386595448,2.56725184724156,0.0102508131071872,0.128615485127661
"POMC","ENSG00000115138",6.21859870273724,0.678619802889336,0.264123938016328,2.56932335624718,0.0101897326690076,NA
"UBE2L6","ENSG00000156587",264.207969469015,0.677817090411777,0.175968295999539,3.85192734044292,0.000117191799316677,0.0119966966231051
"RNVU1-24","ENSG00000201699",6.97311466083996,0.676968801115241,0.218509932001537,3.09811455668971,0.00194756129455075,NA
"RPL22L1","ENSG00000163584",27.585347452617,0.675866653900914,0.300174810503339,2.25157684872894,0.0243490254503558,0.195308473396907
"LINC02471","ENSG00000223914",33.2097511512823,0.675461952288998,0.264004896527006,2.55852054706077,0.0105118607879577,0.130214571323768
"BMI1","ENSG00000168283",15.02191104057,0.674961930187317,0.20980137326786,3.21714734119291,0.00129472089014288,0.0434748989557998
"CCNQ","ENSG00000262919",40.6876646506159,0.674845830649289,0.213962127933424,3.15404336817623,0.00161025154750687,0.0485413457296498
"LINC02141","ENSG00000261807",83.4491076253696,-0.674732900397471,0.342569163838138,-1.96962532423461,0.0488813270927861,0.27660638874271
"MRPL17","ENSG00000158042",16.8008754705971,0.674338553329187,0.200411479248154,3.36477010128848,0.000766074615202852,0.0343582364786484
"FGFBP2","ENSG00000137441",58.4082426084823,0.673243490715149,0.247403555673427,2.72123611515038,0.00650382885210168,0.0999717842636402
"DDX60","ENSG00000137628",359.670404757621,0.672707739699838,0.206308305796993,3.26069150294793,0.00111140888298771,0.0410391605345382
"RPL41","ENSG00000229117",4202.9787030698,0.67204870433561,0.208487732821887,3.22344482929241,0.00126658694635673,0.0431935372860184
"TMEM160","ENSG00000130748",7.39285537382985,0.671986722172373,0.239044305474565,2.8111388005596,0.0049366484433427,NA
"CACNB4","ENSG00000182389",193.645491404019,-0.671682366432437,0.1955310026288,-3.43517067576016,0.000592180737120851,0.0295544167571212
"PTRHD1","ENSG00000184924",27.9368859772946,0.670699542588839,0.206972738330927,3.24052118166626,0.00119311407664344,0.0423669817943216
"CELP","ENSG00000170827",4.01050131081044,0.670157338225065,0.264471610859355,2.53394810901444,0.0112785432023441,NA
"LINC02033","ENSG00000279727",4.17610576691371,0.670065546932092,0.270129861129497,2.48053119388704,0.0131186784585186,NA
"MRPL23","ENSG00000214026",26.2461324375539,0.669715158634896,0.195642405074267,3.42315950563309,0.000618977445315299,0.0300142977677395
"ENAM-AS1","ENSG00000286848",21.274131543911,0.668120894708912,0.23254798472521,2.87304530072964,0.00406535818092322,0.0790309591414492
"RPS9P4","ENSG00000243829",22.8496770644688,0.667662446286465,0.253586822502809,2.63287516163846,0.00846654605902382,0.115872116317764
"GGACT","ENSG00000134864",4.55396413950376,0.665134274613478,0.295180777245413,2.25331161744481,0.0242395077673249,NA
"COXFA4","ENSG00000189043",100.305942884375,0.665070815845795,0.229543077585203,2.89736821010833,0.00376307806294168,0.0753689316926946
"LOC105371622","ENSG00000287697",8.81433266158538,0.663850520660948,0.190034953202244,3.49330746515062,0.000477076868658739,NA
"CHST10","ENSG00000115526",9.92852593512014,0.663729974292079,0.212139088096477,3.12874906858385,0.00175552157673674,NA
"SCNN1D","ENSG00000162572",4.8885309003387,0.663530758847107,0.298942962142286,2.21958983109056,0.0264466231857405,NA
"IFI27L2","ENSG00000119632",51.4643860915344,0.663335858571919,0.203565968773952,3.25857933213048,0.00111971564954005,0.0410590258454473
"DEFB131A","ENSG00000186146",4.89522999406612,0.661218842595379,0.288296478652985,2.29353770009544,0.0218170674649173,NA
"RIMBP3C","ENSG00000183246",5.35518200853406,0.661109230671717,0.242484203855513,2.72640122597696,0.00640291133242062,NA
"APOL1","ENSG00000100342",215.047838215899,0.660229587593616,0.178530239380287,3.69813870123853,0.000217186209545504,0.016996946677853
"RAN","ENSG00000132341",376.265558403168,0.659397860891728,0.214418585418248,3.07528314117686,0.00210302801663963,0.0554574883600801
"SNHG15","ENSG00000232956",12.3085285444704,0.657674686816422,0.194972479249161,3.37316676358185,0.000743089324832878,0.0339129403633481
"MT1F","ENSG00000198417",31.8482727323584,0.657554901471679,0.177274994021982,3.7092366303515,0.000207885073484524,0.0163873468889592
"MYCBPAP","ENSG00000136449",7.9990173707531,0.656581245695521,0.223077127052193,2.94329254806075,0.00324741386000855,NA
"IRF7","ENSG00000185507",32.1733263512715,0.655508114342823,0.230946086178608,2.83835991849573,0.00453460185104163,0.0831400073211501
"SMIM24","ENSG00000095932",28.681033637354,-0.655503381030134,0.263944292043135,-2.48349140629648,0.0130101473561905,0.145731445423711
"PCNA","ENSG00000132646",27.2891173886421,0.655329761480606,0.245375736273499,2.67071949098573,0.00756888688993837,0.107695908923341
"LRATD2","ENSG00000168672",3.84795696124645,0.653817644746904,0.275499902707969,2.37320463027515,0.0176344910913997,NA
"SLAMF7","ENSG00000026751",201.066075225066,0.653514816453553,0.149173967858656,4.38089048534773,1.18195269658436e-05,0.00335060859622116
"TRAPPC2L","ENSG00000167515",37.3052355381155,0.652745613062009,0.174171379192553,3.74772029760626,0.000178449086772089,0.0149793262375373
"CCR10","ENSG00000184451",7.60398335882762,0.652454107141133,0.268111002323637,2.43352231533399,0.0149527136978221,NA
"PTENP1-AS","ENSG00000281128",4.23934833930706,-0.651505086325145,0.325662427550948,-2.00055342958844,0.0454405365636253,NA
"RPL13AP5","ENSG00000236552",492.026281518547,0.651446957815846,0.171893040695845,3.7898390486241,0.000150744928077299,0.0135863178983115
"CD8A","ENSG00000153563",142.770071696638,0.651260773370488,0.225091194373536,2.89331963954898,0.00381193149424197,0.0761404907271286
"RPS6KB2","ENSG00000175634",13.961623369192,0.650695444445726,0.182125640462642,3.57278328736584,0.000353207054684399,0.0225823289674449
"DHRS9","ENSG00000073737",167.617461608908,0.649749438758182,0.223252471088225,2.91037960561437,0.00360990015104638,0.0730955194046356
"KCNJ2-AS1","ENSG00000267365",6.45528792359096,0.649115934353243,0.260537183485849,2.49145218225059,0.0127222090802731,NA
"FAM86LP","ENSG00000242731",5.88454897273183,0.648245154853697,0.265280701874797,2.44361972157193,0.014540744239099,NA
"NOC4L","ENSG00000184967",5.18349376137565,0.647849930707425,0.252026779060219,2.57055989495714,0.0101534267633814,NA
"TNS1","ENSG00000079308",214.833352482814,-0.647843812866074,0.26167632340507,-2.47574486081121,0.0132958554833984,0.147364064421636
"HRH4","ENSG00000134489",44.9071662081089,-0.647096179894752,0.230873825623792,-2.80281308695942,0.00506590194047698,0.0873408894790307
"DNPH1","ENSG00000112667",48.2590885847445,0.646424966082877,0.136334918669988,4.74144828330894,2.12195827756336e-06,0.00100902538611489
"BUB1","ENSG00000169679",17.8053776638857,0.645327908631681,0.179859843409855,3.58794879611421,0.00033328972131683,0.0219702425524684
"KHDC1","ENSG00000135314",6.58330108096898,0.645036988602183,0.250040458412324,2.57973046721302,0.00988774558909001,NA
"LOC105373525","ENSG00000236109",4.32371017005328,0.644807857706239,0.306804654991028,2.1016886387369,0.0355805594575104,NA
"TRIM68","ENSG00000167333",7.81815581001959,0.644748615134536,0.190920622310909,3.37705066812836,0.000732675523165744,NA
"ENTPD1","ENSG00000138185",21.7384247552036,-0.644217731392402,0.163500177587708,-3.94016533129952,8.14254724291207e-05,0.00983846630391531
"RNF207","ENSG00000158286",6.02076321271023,0.642691627209116,0.257060588104423,2.50015621588807,0.0124138553227548,NA
"RNA5SP207","ENSG00000212176",3.18760406820222,-0.642486583860431,0.311287304572204,-2.06396654930527,0.0390208880887307,NA
"SCOC","ENSG00000153130",20.1490445043256,0.642219927133388,0.223013378580353,2.87973722124475,0.00398006751172059,0.0778119034353756
"IRF6","ENSG00000117595",3.91921239832041,-0.642101211939332,0.304113047787429,-2.11138988152903,0.0347388140693918,NA
"RDH14","ENSG00000240857",17.4444639696267,0.641720326145346,0.202595349668839,3.16749780878138,0.00153756868791529,0.0471771177768392
"RPS4XP11","ENSG00000234335",5.72454957055977,0.641482058471327,0.321852330520013,1.99309434060922,0.0462511176034208,NA
"TIFA","ENSG00000145365",48.7862218592768,0.640569911764231,0.160538252809125,3.99013880215731,6.6034639853568e-05,0.0091957655210569
"SLC6A8","ENSG00000130821",167.071635537784,-0.640333602880576,0.270906366211971,-2.3636713002881,0.0180948591339676,0.170505037454728
"TFAP2E-AS1","ENSG00000239636",14.5909550036304,0.640323788257994,0.165492414730389,3.86920324596855,0.000109191592301203,0.0115798076410938
"TNFAIP6","ENSG00000123610",145.58763369737,0.638352809990986,0.230100040422304,2.77424032094654,0.00553307877042748,0.0915363975832623
"CDC37L1-DT","ENSG00000273061",13.333217669357,0.638071999598456,0.187638258562966,3.40054317539052,0.000672521144484163,0.0315720834103218
"ANGPT1","ENSG00000154188",157.160858071502,-0.637887196181718,0.151206290202313,-4.21865515864604,2.45763819123016e-05,0.00483040594358983
"BMP2K-DT","ENSG00000260278",3.56582972546902,0.636460397997641,0.293312676102139,2.16990416662391,0.0300141066285983,NA
"CNTNAP3","ENSG00000106714",1483.06914678341,-0.635946268712847,0.179773915823053,-3.53747798061423,0.00040396786813871,0.0248270309777983
"ZNF408","ENSG00000175213",10.2079257108075,0.634924800593332,0.165239680461712,3.84244752119605,0.000121813465508378,NA
"CDC42EP1","ENSG00000128283",7.83709734163333,-0.633138495159264,0.232164765916969,-2.72710845101147,0.00638920357761339,NA
"RPL35","ENSG00000136942",219.320845065841,0.632816854485943,0.200691430626999,3.1531832351232,0.00161500398472515,0.0485852525282314
"CIMAP1B","ENSG00000177989",12.4383501974146,0.632541935824156,0.259253074489483,2.43986281385379,0.0146928403818445,0.154445001282515
"LOC100289473","ENSG00000286288",270.331826383637,-0.629893629030583,0.145466764811272,-4.3301549315942,1.49004469120255e-05,0.00359518125157584
"B4GALT2","ENSG00000117411",8.65175507557862,0.628813613182618,0.244141546764199,2.5756108352584,0.0100063197686472,NA
"NCBP2AS2","ENSG00000270170",38.8858786250797,0.627904770575098,0.158070159588192,3.97231692693252,7.11769346478806e-05,0.00923946430602155
"STAT2","ENSG00000170581",202.427221307269,0.627272856273772,0.167321329583134,3.74891149763491,0.000177603741483765,0.0149793262375373
"SEC11C","ENSG00000166562",76.1341134298579,0.626324567941121,0.211014834098455,2.96815420876473,0.00299593983704825,0.0656747060948346
"SAMD9","ENSG00000205413",432.555110476633,0.626188463724559,0.160507842389608,3.90129512927215,9.56794165062856e-05,0.0107974834691554
"PART1","ENSG00000152931",4.04899266995067,-0.624081077513664,0.277778577709557,-2.24668540914699,0.0246601393892397,NA
"TNKS2-DT","ENSG00000228701",5.1901015140284,0.622916382443673,0.256456481397922,2.42893600913578,0.0151432048143223,NA
"LINC02218","ENSG00000249662",251.10615540334,-0.622081763822926,0.156885295013082,-3.96520122406025,7.33340562922815e-05,0.00923946430602155
"RS1","ENSG00000102104",6.82138449910943,0.621407675322516,0.268858613776523,2.31128051504064,0.020817365564629,NA
"TRIM58","ENSG00000162722",555.192026288851,-0.620924319928645,0.2784849389439,-2.22965134948906,0.0257705980318063,0.200441613903493
"THOC6","ENSG00000131652",4.38853022031755,-0.620707463439463,0.267895448976882,-2.31697651382285,0.0205050111824516,NA
"SLC2A11","ENSG00000133460",6.43805293039116,0.619709156784794,0.254325617078741,2.43667611585084,0.0148229493478051,NA
"RUNDC3A","ENSG00000108309",42.8768403650911,-0.618014161434403,0.256684716751036,-2.40767806224251,0.0160543311336007,0.160762340751013
"CPNE9","ENSG00000144550",3.86013223012028,-0.617933660340678,0.272159150824534,-2.27048643585412,0.023178085364426,NA
"FUOM","ENSG00000148803",12.4292134283444,0.617371450986167,0.235185186295707,2.62504395242787,0.00866377827319989,0.117207747084737
"RPL13AP20","ENSG00000234498",330.541030838686,0.617264492960746,0.191228765487351,3.22788515309208,0.00124709031623086,0.0430439226360394
"PDRG1","ENSG00000088356",28.2980968846462,0.615329024243624,0.143708974100743,4.28177174107628,1.85411121380105e-05,0.00390449334323446
"NPM3","ENSG00000107833",108.372267998727,0.614931799299527,0.288528388061493,2.13126965922143,0.0330669331334874,0.229061137199375
"PARP14","ENSG00000173193",1803.52572671996,0.614890099921257,0.20096419269641,3.05969979861114,0.00221558950265906,0.0566031280046744
"MASP1","ENSG00000127241",5.08265623434909,0.613292852158235,0.30330004647335,2.02206646286196,0.0431694861275822,NA
"TMEM258","ENSG00000134825",220.252656885986,0.613059243232555,0.175790796727479,3.48743651343111,0.000487674689809641,0.0268239276212086
"MINCR","ENSG00000253716",9.35540837372742,0.612577699562135,0.253517117229916,2.41631691877667,0.0156784085645903,NA
"TRAV30","ENSG00000259092",11.2158131912648,0.611905028373158,0.26488646335824,2.3100653035093,0.0208845389896297,NA
"RPL27A","ENSG00000166441",2579.708551654,0.611673596097671,0.150212413737279,4.07205756754222,4.65996578992995e-05,0.00741412632650002
"BBLN","ENSG00000171159",7.67413691194576,0.611066381106687,0.233960167361258,2.61183939128894,0.00900565505585547,NA
"ATP5MC3","ENSG00000154518",490.812057095407,0.610931800031647,0.218291870758268,2.79869240164321,0.00513099905924532,0.0880048116761294
"LINC02780","ENSG00000284668",4.42101075316616,0.610416301024207,0.283487939447594,2.15323552110777,0.0313001733490039,NA
"GZMAP1","ENSG00000249454",2.98247426383263,0.607790503066385,0.29297587977989,2.07454109711356,0.038029086091315,NA
"FASLG","ENSG00000117560",13.4200908654045,0.607581736719952,0.275872917232397,2.20239718641218,0.0276372644586428,0.209396004597925
"POTEJ","ENSG00000222038",10.5305932264504,0.607546668063058,0.293966558574054,2.06672034740989,0.0387605127329205,NA
"TRIM69","ENSG00000185880",144.350786798864,0.60752847880622,0.121158175427131,5.01434159654879,5.32153718757171e-07,0.000456054751141831
"DSTNP3","ENSG00000253833",7.96994822506602,-0.606896198387595,0.303498429455735,-1.99966833263666,0.0455360898597058,NA
"RPL13AP25","ENSG00000136149",2080.35049906315,0.606713162058928,0.173452174845742,3.49787001862907,0.000468989642726824,0.0262866019902514
"TNFRSF14","ENSG00000157873",78.8141783099063,0.606124709096017,0.131912049508907,4.59491541032488,4.32924854489839e-06,0.00155652323903286
"KAT2A","ENSG00000108773",19.3289538578437,0.605809870125283,0.160480868210676,3.77496630520462,0.000160029293008467,0.0142969200499261
"IRF9","ENSG00000213928",20.9999447671242,0.605010109230459,0.187129520301226,3.23310885560206,0.00122450893672942,0.0424717323207728
"STAT1","ENSG00000115415",1239.51363985778,0.604662693555956,0.182954536941344,3.30498878937237,0.000949801990153302,0.0384643712550819
"AKIP1","ENSG00000166452",14.1028628391316,0.604642762186945,0.167159275330065,3.61716549077545,0.000297846883155471,0.0206129619934028
"SNRPD2","ENSG00000125743",143.973914180742,0.604057682547941,0.182979108420583,3.30123852805916,0.000962590093772169,0.0386635982896336
"LYPD4","ENSG00000273111",9.35873146220512,-0.603992193968183,0.217777353332459,-2.77343894911849,0.00554672469226084,NA
"SPC25","ENSG00000152253",11.6774579772889,0.602799090402868,0.19716154981603,3.05738665051748,0.0022327606735839,NA
"LINC01992","ENSG00000260019",10.5775256778359,0.602495822185474,0.220982582997839,2.72644031041743,0.00640215308990952,NA
"UBE2L5","ENSG00000236444",7.38474842912939,0.599829549211797,0.222737105163357,2.69299337787423,0.00708136755025849,NA
"SSR3","ENSG00000114850",86.7871550095307,0.599565539643961,0.150747765822982,3.97727645494933,6.97091043765743e-05,0.0091957655210569
"IGSF5","ENSG00000183067",8.54893821156662,0.599372595441115,0.277262536322912,2.16175110921967,0.0306373658192197,NA
"TRGV7","ENSG00000249978",5.43713416902475,0.599166108495289,0.26890613957772,2.22816076061408,0.0258697966864903,NA
"ALG1L2","ENSG00000251287",6.37471051961957,0.59869374178719,0.251588022977732,2.37965915348911,0.0173286581885231,NA
"TMEM147","ENSG00000105677",63.3380484873984,0.596701247301787,0.141921342161651,4.20445042453257,2.61717292418794e-05,0.00491326914742789
"ASPDH","ENSG00000204653",9.81117728324858,0.596464052492547,0.29004272765914,2.05646960124274,0.0397372734801283,NA
"COQ10A","ENSG00000135469",8.28996658612123,0.59601876131702,0.216042468178922,2.75880370346171,0.00580133709409049,NA
"GUCY2D","ENSG00000132518",5.51562997996376,-0.594824586438822,0.271908834457092,-2.1875883055675,0.0286996044503848,NA
"TUBG1","ENSG00000131462",9.37743112644614,0.594216006523801,0.212902927332177,2.79101848889419,0.0052542470833328,NA
"FGF1","ENSG00000113578",5.20881240370378,0.593866199606414,0.280547674128958,2.11681027636477,0.0342759528521424,NA
"FAU","ENSG00000149806",1597.94576493297,0.593598486917505,0.158163908960264,3.7530590311007,0.000174689697273374,0.0149793262375373
"CNTNAP3","ENSG00000283378",738.820341908165,-0.592051668275825,0.178464538124579,-3.31747513818425,0.000908349993593258,0.0373146977460355
"RPL11","ENSG00000142676",1322.91465618428,0.591220003218554,0.20608026567301,2.86888218669443,0.00411925201673527,0.0793521699423774
"RIN1","ENSG00000174791",6.44233756685466,0.589136322974064,0.247735232958973,2.37808855824569,0.0174026458747919,NA
"RPS5","ENSG00000083845",740.089160002151,0.588600560272626,0.170976488987586,3.44258186466422,0.000576189441134913,0.0292883053509302
"LRRC14","ENSG00000160959",5.09255220618517,0.587148994277203,0.267168519796384,2.19767281985424,0.0279724298046591,NA
"COPS9","ENSG00000172428",111.862151604629,0.586505831879231,0.178835445013474,3.27958381983529,0.00103960322711223,0.0399893645742019
"KIF23","ENSG00000137807",11.7965544318324,0.58628991000323,0.186316249640786,3.14674598234768,0.0016509832452062,NA
"CPNE5","ENSG00000124772",251.138724383806,0.584675400035519,0.191684636578408,3.05019437380084,0.00228693306509805,0.0577254799873465
"DHRS11","ENSG00000278535",3.88488053227816,-0.584596147686478,0.282138543672873,-2.07201802375605,0.0382637603638027,NA
"DNAJB9","ENSG00000128590",14.9039406296253,0.584415163665492,0.258682683848472,2.25919707871835,0.0238711284696514,0.193925138131627
"PCBD1","ENSG00000166228",15.7297086481383,0.583962914681468,0.167576031321666,3.48476396102577,0.000492571351994938,0.0268925714805829
"LOC105372066","ENSG00000267627",9.02382057404588,0.583311945754114,0.213680153693177,2.72983679425695,0.00633656869570294,NA
"CCNE1","ENSG00000105173",9.6068663419273,0.582533019139168,0.249554204570216,2.33429454792161,0.0195803040284662,NA
"USP41P","ENSG00000161133",6.85162097643305,0.582016003783097,0.228483732217757,2.54729734206374,0.0108560888307919,NA
"TOMM7","ENSG00000196683",1383.95273843501,0.58113761251754,0.19131587972048,3.0375816861967,0.00238484757994745,0.0587080416866927
"MOCS3","ENSG00000124217",6.39227429516851,0.58031185803074,0.266320199009608,2.17900054216242,0.0293316279400921,NA
