Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),2/87,0.0496502601005081,0.1703312750816474,0,0,5.833235294117647,17.515756903221884,CR1;IL1R1
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),3/202,0.050308312838297,0.1717669538336141,0,0,3.762928566885058,11.249594612825508,NIBAN1;PRMT1;PLD1
GO_Biological_Process_2023,ATP Transport (GO:0015867),1/13,0.0520233153027185,0.1718927054011483,0,0,20.47942386831276,60.53847309097546,CR1
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Differentiation (GO:0045618),1/13,0.0520233153027185,0.1718927054011483,0,0,20.47942386831276,60.53847309097546,PLAAT4
GO_Biological_Process_2023,ERBB2 Signaling Pathway (GO:0038128),1/13,0.0520233153027185,0.1718927054011483,0,0,20.47942386831276,60.53847309097546,TGFA
GO_Biological_Process_2023,Regulation Of Fatty Acid Beta-Oxidation (GO:0031998),1/13,0.0520233153027185,0.1718927054011483,0,0,20.47942386831276,60.53847309097546,PLIN5
GO_Biological_Process_2023,Chondroitin Sulfate Biosynthetic Process (GO:0030206),1/13,0.0520233153027185,0.1718927054011483,0,0,20.47942386831276,60.53847309097546,CHST15
GO_Biological_Process_2023,Clathrin Coat Assembly (GO:0048268),1/13,0.0520233153027185,0.1718927054011483,0,0,20.47942386831276,60.53847309097546,FCHO2
GO_Biological_Process_2023,Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479),1/13,0.0520233153027185,0.1718927054011483,0,0,20.47942386831276,60.53847309097546,RAPGEF2
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),2/91,0.0537863310880919,0.1743012618603739,0,0,5.569943820224719,16.279474837264313,TGFA;BMP6
GO_Biological_Process_2023,Positive Regulation Of Binding (GO:0051099),2/91,0.0537863310880919,0.1743012618603739,0,0,5.569943820224719,16.279474837264313,STMN1;RAPGEF2
GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),2/92,0.0548389594885617,0.1743012618603739,0,0,5.507777777777778,15.991030834613523,RAP1A;RAPGEF2
GO_Biological_Process_2023,Striated Muscle Tissue Development (GO:0014706),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,PRMT1
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,RUNX2
GO_Biological_Process_2023,Positive Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060340),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,TRIM56
GO_Biological_Process_2023,Nuclear Pore Organization (GO:0006999),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,RTN4
GO_Biological_Process_2023,Regulation Of Sequestering Of Triglyceride (GO:0010889),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,PLIN5
GO_Biological_Process_2023,Protein Localization To Vacuole (GO:0072665),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,RTN4
GO_Biological_Process_2023,Regulation Of ATP Biosynthetic Process (GO:2001169),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,PID1
GO_Biological_Process_2023,Centromere Complex Assembly (GO:0034508),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,CENPE
GO_Biological_Process_2023,Resolution Of Meiotic Recombination Intermediates (GO:0000712),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,TOP2A
GO_Biological_Process_2023,Endoderm Development (GO:0007492),1/14,0.0559125386720864,0.1743012618603739,0,0,18.903133903133902,54.51600716299186,DUSP5
GO_Biological_Process_2023,3'-UTR-mediated mRNA Destabilization (GO:0061158),1/15,0.0597860000469653,0.1824109022709538,0,0,17.552028218694886,49.44377841836203,KHSRP
GO_Biological_Process_2023,Negative Regulation Of Immune Effector Process (GO:0002698),1/15,0.0597860000469653,0.1824109022709538,0,0,17.552028218694886,49.44377841836203,CR1
GO_Biological_Process_2023,Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880),1/15,0.0597860000469653,0.1824109022709538,0,0,17.552028218694886,49.44377841836203,RAPGEF2
GO_Biological_Process_2023,miRNA Metabolic Process (GO:0010586),1/15,0.0597860000469653,0.1824109022709538,0,0,17.552028218694886,49.44377841836203,KHSRP
GO_Biological_Process_2023,Cellular Response To Zinc Ion (GO:0071294),1/15,0.0597860000469653,0.1824109022709538,0,0,17.552028218694886,49.44377841836203,ZNF658
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),2/98,0.0613052028461782,0.1826107876285443,0,0,5.161979166666667,14.411680929562715,DUSP5;RAPGEF2
GO_Biological_Process_2023,RNA Splicing (GO:0008380),2/98,0.0613052028461782,0.1826107876285443,0,0,5.161979166666667,14.411680929562715,PRMT1;KHSRP
GO_Biological_Process_2023,B Cell Activation Involved In Immune Response (GO:0002312),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,EXOSC6
GO_Biological_Process_2023,Apoptotic Nuclear Changes (GO:0030262),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,TOP2A
GO_Biological_Process_2023,Nuclear Chromosome Segregation (GO:0098813),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,TOP2A
GO_Biological_Process_2023,Lymphocyte Mediated Immunity (GO:0002449),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,CR1
GO_Biological_Process_2023,Cellular Response To Fatty Acid (GO:0071398),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,PID1
GO_Biological_Process_2023,Protein Targeting To Peroxisome (GO:0006625),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,ZFAND6
GO_Biological_Process_2023,Regulation Of Triglyceride Biosynthetic Process (GO:0010866),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,PLIN5
GO_Biological_Process_2023,Chondroitin Sulfate Metabolic Process (GO:0030204),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,CHST15
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,RTN4
GO_Biological_Process_2023,Endoplasmic Reticulum Tubular Network Organization (GO:0071786),1/16,0.0636437624710048,0.1826107876285443,0,0,16.381069958847736,45.12090295320282,RTN4
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),5/525,0.0645068369900673,0.1826107876285443,0,0,2.4223276723276723,6.639561540253087,IFIT5;RAPGEF2;RTN4;BMP6;TRIM56
GO_Biological_Process_2023,DNA Modification (GO:0006304),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,EXOSC6
GO_Biological_Process_2023,Negative Regulation Of Insulin Secretion (GO:0046676),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,KLF7
GO_Biological_Process_2023,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,CR1
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic (GO:0000291)",1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,EXOSC6
GO_Biological_Process_2023,cGMP-mediated Signaling (GO:0019934),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,GUCY1B1
GO_Biological_Process_2023,Peptidyl-Threonine Dephosphorylation (GO:0035970),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,DUSP5
GO_Biological_Process_2023,Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,TOP2A
GO_Biological_Process_2023,Microtubule Depolymerization (GO:0007019),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,STMN1
GO_Biological_Process_2023,Central Nervous System Neuron Development (GO:0021954),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,RAPGEF2
GO_Biological_Process_2023,Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,BMP6
GO_Biological_Process_2023,ncRNA Metabolic Process (GO:0034660),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,KHSRP
GO_Biological_Process_2023,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),1/17,0.0674858887584126,0.1826107876285443,0,0,15.35648148148148,41.39856725730863,STMN1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),9/1243,0.067740674053658,0.1826107876285443,0,0,1.8666992295908171,5.025282159566471,KLF7;PID1;PSMC3;ASXL2;CD38;E2F3;RUNX2;BMP6;CREB5
GO_Biological_Process_2023,Cellular Response To Organonitrogen Compound (GO:0071417),2/105,0.0691594882448438,0.1826107876285443,0,0,4.809466019417476,12.847719041810311,RAP1A;RAPGEF2
GO_Biological_Process_2023,Regulation Of Epidermal Cell Differentiation (GO:0045604),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,KLF7
GO_Biological_Process_2023,Negative Regulation Of Lipid Catabolic Process (GO:0050995),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,PLIN5
GO_Biological_Process_2023,Regulation Of Epithelial Cell Differentiation (GO:0030856),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,KLF7
GO_Biological_Process_2023,Glycerolipid Catabolic Process (GO:0046503),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,GPCPD1
GO_Biological_Process_2023,Actin Filament Capping (GO:0051693),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,SVIL
GO_Biological_Process_2023,Regulation Of Lymphocyte Activation (GO:0051249),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,SIT1
GO_Biological_Process_2023,Adrenergic Receptor Signaling Pathway (GO:0071875),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,RAPGEF2
GO_Biological_Process_2023,Positive Regulation Of Triglyceride Metabolic Process (GO:0090208),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,PLIN5
GO_Biological_Process_2023,Nitric Oxide Mediated Signal Transduction (GO:0007263),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,GUCY1B1
GO_Biological_Process_2023,Barbed-End Actin Filament Capping (GO:0051016),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,SVIL
GO_Biological_Process_2023,Maintenance Of Gastrointestinal Epithelium (GO:0030277),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,IL10RA
GO_Biological_Process_2023,Regulation Of Synaptic Vesicle Exocytosis (GO:2000300),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,RAP1A
GO_Biological_Process_2023,Cellular Response To Inorganic Substance (GO:0071241),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,GUCY1B1
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,RTN4
GO_Biological_Process_2023,Regulation Of cAMP-mediated Signaling (GO:0043949),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,RAPGEF2
GO_Biological_Process_2023,Positive Regulation Of Epidermal Cell Differentiation (GO:0045606),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,PLAAT4
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,BMP6
GO_Biological_Process_2023,Energy Reserve Metabolic Process (GO:0006112),1/18,0.0713124414727928,0.1826107876285443,0,0,14.452432824981845,38.16431494463284,PID1
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),2/108,0.072622167258113,0.1832093104263359,0,0,4.672641509433962,12.253932594189273,PID1;ZFAND6
GO_Biological_Process_2023,COPII Vesicle Coating (GO:0048208),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,TRAPPC2L
GO_Biological_Process_2023,Establishment Of Skin Barrier (GO:0061436),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,STMN1
GO_Biological_Process_2023,N-glycan Processing (GO:0006491),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,GANAB
GO_Biological_Process_2023,"Vesicle Targeting, Rough ER To cis-Golgi (GO:0048207)",1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,TRAPPC2L
GO_Biological_Process_2023,Regulation Of Megakaryocyte Differentiation (GO:0045652),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,PRMT1
GO_Biological_Process_2023,Interleukin-1-Mediated Signaling Pathway (GO:0070498),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,IL1R1
GO_Biological_Process_2023,Nucleotide Biosynthetic Process (GO:0009165),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,RRM2
GO_Biological_Process_2023,Pore Complex Assembly (GO:0046931),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,RTN4
GO_Biological_Process_2023,Purine Ribonucleotide Transport (GO:0015868),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,ABCC5
GO_Biological_Process_2023,rRNA Catabolic Process (GO:0016075),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,EXOSC6
GO_Biological_Process_2023,Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,CHST15
GO_Biological_Process_2023,Response To Fatty Acid (GO:0070542),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,PID1
GO_Biological_Process_2023,Cyclic Nucleotide Biosynthetic Process (GO:0009190),1/19,0.0751234829363218,0.1832093104263359,0,0,13.64883401920439,35.3316731109601,GUCY1B1
GO_Biological_Process_2023,Small GTPase Mediated Signal Transduction (GO:0007264),2/112,0.0773246453637864,0.1873674733067157,0,0,4.501818181818182,11.523495537637476,RAPGEF2;PLD1
GO_Biological_Process_2023,Positive Regulation Of Lipid Catabolic Process (GO:0050996),1/20,0.0789190752282122,0.1873674733067157,0,0,12.929824561403509,32.8331213455501,PLIN5
GO_Biological_Process_2023,Positive Regulation Of Lipid Storage (GO:0010884),1/20,0.0789190752282122,0.1873674733067157,0,0,12.929824561403509,32.8331213455501,PLIN5
GO_Biological_Process_2023,T Cell Mediated Immunity (GO:0002456),1/20,0.0789190752282122,0.1873674733067157,0,0,12.929824561403509,32.8331213455501,CR1
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),1/20,0.0789190752282122,0.1873674733067157,0,0,12.929824561403509,32.8331213455501,PID1
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),1/20,0.0789190752282122,0.1873674733067157,0,0,12.929824561403509,32.8331213455501,PID1
GO_Biological_Process_2023,Xenobiotic Transport (GO:0042908),1/20,0.0789190752282122,0.1873674733067157,0,0,12.929824561403509,32.8331213455501,ABCC5
GO_Biological_Process_2023,Adenine Nucleotide Transport (GO:0051503),1/20,0.0789190752282122,0.1873674733067157,0,0,12.929824561403509,32.8331213455501,ABCC5
GO_Biological_Process_2023,Negative Regulation Of Interleukin-2 Production (GO:0032703),1/21,0.0826992801866571,0.1931445729440819,0,0,12.282716049382715,30.61521487108159,CR1
GO_Biological_Process_2023,Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378),1/21,0.0826992801866571,0.1931445729440819,0,0,12.282716049382715,30.61521487108159,PLIN5
GO_Biological_Process_2023,Regulation Of Lipid Storage (GO:0010883),1/21,0.0826992801866571,0.1931445729440819,0,0,12.282716049382715,30.61521487108159,PLIN5
GO_Biological_Process_2023,Positive Regulation Of T Cell Cytokine Production (GO:0002726),1/21,0.0826992801866571,0.1931445729440819,0,0,12.282716049382715,30.61521487108159,IL1R1
GO_Biological_Process_2023,Skin Epidermis Development (GO:0098773),1/21,0.0826992801866571,0.1931445729440819,0,0,12.282716049382715,30.61521487108159,STMN1
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),2/117,0.0833341984185751,0.1939955203445402,0,0,4.305,10.697478437265712,RAPGEF2;TGFA
GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),2/118,0.08455297594409,0.1961860832160991,0,0,4.267672413793103,10.542759803634375,RAP1A;RAPGEF2
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),2/119,0.085777224462219,0.1961860832160991,0,0,4.230982905982906,10.391301450441755,PID1;ZFAND6
GO_Biological_Process_2023,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),1/22,0.0864641594090478,0.1961860832160991,0,0,11.697236919459142,28.63513183704516,PRMT1
GO_Biological_Process_2023,Regulation Of Regulatory T Cell Differentiation (GO:0045589),1/22,0.0864641594090478,0.1961860832160991,0,0,11.697236919459142,28.63513183704516,CR1
GO_Biological_Process_2023,Natural Killer Cell Mediated Immunity (GO:0002228),1/22,0.0864641594090478,0.1961860832160991,0,0,11.697236919459142,28.63513183704516,SLAMF7
GO_Biological_Process_2023,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),1/22,0.0864641594090478,0.1961860832160991,0,0,11.697236919459142,28.63513183704516,STMN1
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),1/22,0.0864641594090478,0.1961860832160991,0,0,11.697236919459142,28.63513183704516,RTN4
GO_Biological_Process_2023,snRNA 3'-End Processing (GO:0034472),1/22,0.0864641594090478,0.1961860832160991,0,0,11.697236919459142,28.63513183704516,EXOSC6
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),7/938,0.0898132637360344,0.1984149575031057,0,0,1.9034586466165413,4.587378378414621,KLF7;PID1;PSMC3;ASXL2;E2F3;RUNX2;BMP6
GO_Biological_Process_2023,Positive Regulation Of Oxidoreductase Activity (GO:0051353),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,PPM1H
GO_Biological_Process_2023,Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,HS2ST1
GO_Biological_Process_2023,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,CR1
GO_Biological_Process_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,CR1
GO_Biological_Process_2023,Axon Extension (GO:0048675),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,SSNA1
GO_Biological_Process_2023,Protein Alkylation (GO:0008213),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,PRMT1
GO_Biological_Process_2023,Cellular Lipid Catabolic Process (GO:0044242),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,PLD1
GO_Biological_Process_2023,Microtubule Nucleation (GO:0007020),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,SSNA1
GO_Biological_Process_2023,Cellular Response To Interleukin-6 (GO:0071354),1/23,0.090213774262221,0.1984149575031057,0,0,11.164983164983164,26.85818378402261,PID1
GO_Biological_Process_2023,ERK1 And ERK2 Cascade (GO:0070371),1/24,0.093948185827494,0.2035070973967166,0,0,10.679012345679013,25.25599088572858,DUSP5
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions (GO:0000375)",1/24,0.093948185827494,0.2035070973967166,0,0,10.679012345679013,25.25599088572858,KHSRP
GO_Biological_Process_2023,Positive Regulation Of p38MAPK Cascade (GO:1900745),1/24,0.093948185827494,0.2035070973967166,0,0,10.679012345679013,25.25599088572858,PRMT1
GO_Biological_Process_2023,Positive Regulation Of ERBB Signaling Pathway (GO:1901186),1/24,0.093948185827494,0.2035070973967166,0,0,10.679012345679013,25.25599088572858,RTN4
GO_Biological_Process_2023,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),1/24,0.093948185827494,0.2035070973967166,0,0,10.679012345679013,25.25599088572858,SLAMF7
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),6/766,0.09430345860307,0.2036613849951844,0,0,1.9900969529085872,4.699091381538074,CR1;PRMT1;RAPGEF2;TGFA;PLAAT4;BMP6
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Membrane (GO:1905476),1/25,0.0976674550008274,0.2084153727249801,0,0,10.233539094650206,23.805124449422923,PID1
GO_Biological_Process_2023,Negative Regulation Of Stress Fiber Assembly (GO:0051497),1/25,0.0976674550008274,0.2084153727249801,0,0,10.233539094650206,23.805124449422923,STMN1
GO_Biological_Process_2023,Phosphatidylethanolamine Metabolic Process (GO:0046337),1/25,0.0976674550008274,0.2084153727249801,0,0,10.233539094650206,23.805124449422923,PLAAT4
GO_Biological_Process_2023,Response To Zinc Ion (GO:0010043),1/25,0.0976674550008274,0.2084153727249801,0,0,10.233539094650206,23.805124449422923,ZNF658
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),2/130,0.0995870331699871,0.2106767177099384,0,0,3.865234375,8.91602623885967,RUNX2;BMP6
GO_Biological_Process_2023,Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627),1/26,0.1013716424127319,0.2106767177099384,0,0,9.823703703703703,22.4860833724728,PID1
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176),1/26,0.1013716424127319,0.2106767177099384,0,0,9.823703703703703,22.4860833724728,TGFA
GO_Biological_Process_2023,Positive Regulation Of Nuclear Division (GO:0051785),1/26,0.1013716424127319,0.2106767177099384,0,0,9.823703703703703,22.4860833724728,TGFA
GO_Biological_Process_2023,Negative Regulation Of Protein Polymerization (GO:0032272),1/26,0.1013716424127319,0.2106767177099384,0,0,9.823703703703703,22.4860833724728,STMN1
GO_Biological_Process_2023,Regulation Of Keratinocyte Differentiation (GO:0045616),1/26,0.1013716424127319,0.2106767177099384,0,0,9.823703703703703,22.4860833724728,PLAAT4
GO_Biological_Process_2023,Regulation Of Myeloid Cell Differentiation (GO:0045637),1/26,0.1013716424127319,0.2106767177099384,0,0,9.823703703703703,22.4860833724728,PRMT1
GO_Biological_Process_2023,cAMP-mediated Signaling (GO:0019933),1/26,0.1013716424127319,0.2106767177099384,0,0,9.823703703703703,22.4860833724728,RAPGEF2
GO_Biological_Process_2023,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),1/26,0.1013716424127319,0.2106767177099384,0,0,9.823703703703703,22.4860833724728,PRMT1
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),3/275,0.1035571175391462,0.2115971900790417,0,0,2.7428332092330603,6.219736241307532,RAP1A;RFX2;RAPGEF2
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),2/134,0.1047549296251819,0.2115971900790417,0,0,3.747348484848485,8.454511559317163,CD79A;CD38
GO_Biological_Process_2023,Negative Regulation Of Neurogenesis (GO:0050768),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,RAPGEF2
GO_Biological_Process_2023,Glycerophospholipid Catabolic Process (GO:0046475),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,GPCPD1
GO_Biological_Process_2023,Regulation Of Immunoglobulin Production (GO:0002637),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,CR1
GO_Biological_Process_2023,Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,KLF7
GO_Biological_Process_2023,Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,STMN1
GO_Biological_Process_2023,Microtubule Polymerization Or Depolymerization (GO:0031109),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,STMN1
GO_Biological_Process_2023,Clathrin-Dependent Endocytosis (GO:0072583),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,FCHO2
GO_Biological_Process_2023,Regulation Of SMAD Protein Signal Transduction (GO:0060390),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,BMP6
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),1/27,0.1050608084632341,0.2115971900790417,0,0,9.44539411206078,21.282512839552783,PID1
GO_Biological_Process_2023,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),2/137,0.1086782670090247,0.2159640014706411,0,0,3.663518518518519,8.130679063097565,KHSRP;RAPGEF2
GO_Biological_Process_2023,Vesicle Coating (GO:0006901),1/28,0.1087350132927495,0.2159640014706411,0,0,9.095107453132144,20.18060120286512,TRAPPC2L
GO_Biological_Process_2023,Negative Regulation Of Type II Interferon Production (GO:0032689),1/28,0.1087350132927495,0.2159640014706411,0,0,9.095107453132144,20.18060120286512,CR1
GO_Biological_Process_2023,Protein Depolymerization (GO:0051261),1/28,0.1087350132927495,0.2159640014706411,0,0,9.095107453132144,20.18060120286512,STMN1
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232),1/28,0.1087350132927495,0.2159640014706411,0,0,9.095107453132144,20.18060120286512,STMN1
GO_Biological_Process_2023,Regulation Of Neuron Migration (GO:2001222),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,RAPGEF2
GO_Biological_Process_2023,Positive Regulation Of Viral Genome Replication (GO:0045070),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,TOP2A
GO_Biological_Process_2023,Lipid Droplet Organization (GO:0034389),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,PLIN5
GO_Biological_Process_2023,Carbohydrate Derivative Biosynthetic Process (GO:1901137),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,RRM2
