Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Membrane Lipid Metabolic Process (GO:0006643),1/17,0.0408593851672061,0.1493224803383351,0,0,25.95703125,83.00068948212059,AGMO
GO_Biological_Process_2023,Cellular Response To Alkaloid (GO:0071312),1/17,0.0408593851672061,0.1493224803383351,0,0,25.95703125,83.00068948212059,SLC8A1
GO_Biological_Process_2023,Detection Of Visible Light (GO:0009584),1/17,0.0408593851672061,0.1493224803383351,0,0,25.95703125,83.00068948212059,GNAQ
GO_Biological_Process_2023,3'-UTR-mediated mRNA Stabilization (GO:0070935),1/18,0.0432112724444188,0.1497494096780723,0,0,24.42892156862745,76.74721626832032,YBX3
GO_Biological_Process_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),1/18,0.0432112724444188,0.1497494096780723,0,0,24.42892156862745,76.74721626832032,SLC8A1
GO_Biological_Process_2023,Regulation Of Oligodendrocyte Differentiation (GO:0048713),1/18,0.0432112724444188,0.1497494096780723,0,0,24.42892156862745,76.74721626832032,DAAM2
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),1/18,0.0432112724444188,0.1497494096780723,0,0,24.42892156862745,76.74721626832032,VNN1
GO_Biological_Process_2023,Endothelial Cell Proliferation (GO:0001935),1/18,0.0432112724444188,0.1497494096780723,0,0,24.42892156862745,76.74721626832032,ANGPT4
GO_Biological_Process_2023,Energy Reserve Metabolic Process (GO:0006112),1/18,0.0432112724444188,0.1497494096780723,0,0,24.42892156862745,76.74721626832032,PID1
GO_Biological_Process_2023,Ganglioside Metabolic Process (GO:0001573),1/19,0.0455575103218218,0.1526176595781031,0,0,23.07060185185185,71.26000869785321,ST6GALNAC3
GO_Biological_Process_2023,Glycosphingolipid Biosynthetic Process (GO:0006688),1/19,0.0455575103218218,0.1526176595781031,0,0,23.07060185185185,71.26000869785321,ST6GALNAC3
GO_Biological_Process_2023,Interleukin-1-Mediated Signaling Pathway (GO:0070498),1/19,0.0455575103218218,0.1526176595781031,0,0,23.07060185185185,71.26000869785321,IL1R1
GO_Biological_Process_2023,Regulation Of Autophagy Of Mitochondrion (GO:1903146),1/19,0.0455575103218218,0.1526176595781031,0,0,23.07060185185185,71.26000869785321,FBXO7
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),1/20,0.0478981120694178,0.1540403284152478,0,0,21.855263157894736,66.41113333547993,PID1
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),1/20,0.0478981120694178,0.1540403284152478,0,0,21.855263157894736,66.41113333547993,PID1
GO_Biological_Process_2023,Regulation Of Necroptotic Process (GO:0060544),1/20,0.0478981120694178,0.1540403284152478,0,0,21.855263157894736,66.41113333547993,YBX3
GO_Biological_Process_2023,Mitochondrial RNA Metabolic Process (GO:0000959),1/20,0.0478981120694178,0.1540403284152478,0,0,21.855263157894736,66.41113333547993,FOXO3
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),1/20,0.0478981120694178,0.1540403284152478,0,0,21.855263157894736,66.41113333547993,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of T Cell Cytokine Production (GO:0002726),1/21,0.0502330909367498,0.1553684483290419,0,0,20.761458333333334,62.09920952085082,IL1R1
GO_Biological_Process_2023,Regulation Of Cardiac Conduction (GO:1903779),1/21,0.0502330909367498,0.1553684483290419,0,0,20.761458333333334,62.09920952085082,SLC8A1
GO_Biological_Process_2023,Sodium Ion Import Across Plasma Membrane (GO:0098719),1/21,0.0502330909367498,0.1553684483290419,0,0,20.761458333333334,62.09920952085082,SLC8A1
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),2/149,0.0516299300469031,0.1553684483290419,0,0,5.732812273845709,16.990070507344612,PID1;GNAQ
GO_Biological_Process_2023,Acetylcholine Receptor Signaling Pathway (GO:0095500),1/22,0.0525624601312181,0.1553684483290419,0,0,19.771825396825395,58.24291595044674,GNAQ
GO_Biological_Process_2023,Positive Regulation Of Receptor Internalization (GO:0002092),1/22,0.0525624601312181,0.1553684483290419,0,0,19.771825396825395,58.24291595044674,ANGPT1
GO_Biological_Process_2023,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),1/22,0.0525624601312181,0.1553684483290419,0,0,19.771825396825395,58.24291595044674,GATA2
GO_Biological_Process_2023,Organelle Fission (GO:0048285),1/22,0.0525624601312181,0.1553684483290419,0,0,19.771825396825395,58.24291595044674,TMCC1
GO_Biological_Process_2023,Oxoacid Metabolic Process (GO:0043436),1/22,0.0525624601312181,0.1553684483290419,0,0,19.771825396825395,58.24291595044674,TPST1
GO_Biological_Process_2023,Regulation Of Regulatory T Cell Differentiation (GO:0045589),1/22,0.0525624601312181,0.1553684483290419,0,0,19.771825396825395,58.24291595044674,FOXO3
GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880),1/22,0.0525624601312181,0.1553684483290419,0,0,19.771825396825395,58.24291595044674,SLC8A1
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),1/23,0.0548862328463382,0.1587357237714244,0,0,18.87215909090909,54.77630455586824,FBXO7
GO_Biological_Process_2023,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),1/23,0.0548862328463382,0.1587357237714244,0,0,18.87215909090909,54.77630455586824,FOXO3
GO_Biological_Process_2023,Cellular Response To Interleukin-6 (GO:0071354),1/23,0.0548862328463382,0.1587357237714244,0,0,18.87215909090909,54.77630455586824,PID1
GO_Biological_Process_2023,Regulation Of Cytoplasmic Translation (GO:2000765),1/24,0.0572044222192574,0.1630934590932019,0,0,18.05072463768116,51.645362778983234,YBX3
GO_Biological_Process_2023,Neuromuscular Junction Development (GO:0007528),1/24,0.0572044222192574,0.1630934590932019,0,0,18.05072463768116,51.645362778983234,CACNB4
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Membrane (GO:1905476),1/25,0.0595170414020208,0.1645913217947606,0,0,17.297743055555557,48.80545398159523,PID1
GO_Biological_Process_2023,Sodium Ion Homeostasis (GO:0055078),1/25,0.0595170414020208,0.1645913217947606,0,0,17.297743055555557,48.80545398159523,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),3/364,0.0596217373412884,0.1645913217947606,0,0,3.5390822594243043,9.9792742949658,PID1;ANGPT1;GATA2
GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),2/162,0.0598640810188135,0.1645913217947606,0,0,5.263563829787234,14.820504050129063,YBX3;SLC8A1
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),2/162,0.0598640810188135,0.1645913217947606,0,0,5.263563829787234,14.820504050129063,PID1;FBXO7
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),1/26,0.061824103460221,0.1645913217947606,0,0,16.605,46.219385960868735,GATA2
GO_Biological_Process_2023,Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627),1/26,0.061824103460221,0.1645913217947606,0,0,16.605,46.219385960868735,PID1
GO_Biological_Process_2023,Acute Inflammatory Response (GO:0002526),1/26,0.061824103460221,0.1645913217947606,0,0,16.605,46.219385960868735,VNN1
GO_Biological_Process_2023,Cardiac Muscle Cell Development (GO:0055013),1/26,0.061824103460221,0.1645913217947606,0,0,16.605,46.219385960868735,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),1/26,0.061824103460221,0.1645913217947606,0,0,16.605,46.219385960868735,FOXO3
GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),1/27,0.0641256214892022,0.1652467938375596,0,0,15.965544871794872,43.85593535873217,GNAQ
GO_Biological_Process_2023,Cardiac Muscle Cell Differentiation (GO:0055007),1/27,0.0641256214892022,0.1652467938375596,0,0,15.965544871794872,43.85593535873217,SLC8A1
GO_Biological_Process_2023,Negative Regulation Of Notch Signaling Pathway (GO:0045746),1/27,0.0641256214892022,0.1652467938375596,0,0,15.965544871794872,43.85593535873217,GATA2
GO_Biological_Process_2023,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),1/27,0.0641256214892022,0.1652467938375596,0,0,15.965544871794872,43.85593535873217,DAAM2
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),1/27,0.0641256214892022,0.1652467938375596,0,0,15.965544871794872,43.85593535873217,PID1
GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035),1/28,0.0664216085125299,0.167933878126019,0,0,15.373456790123456,41.68870773487514,FBXO7
GO_Biological_Process_2023,Regulation Of Platelet Activation (GO:0010543),1/28,0.0664216085125299,0.167933878126019,0,0,15.373456790123456,41.68870773487514,GNAQ
GO_Biological_Process_2023,Cellular Response To Osmotic Stress (GO:0071470),1/28,0.0664216085125299,0.167933878126019,0,0,15.373456790123456,41.68870773487514,YBX3
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential (GO:0086001),1/29,0.0687120775442854,0.1715668023155451,0,0,14.823660714285714,39.695247728368734,SLC8A1
GO_Biological_Process_2023,Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385),1/29,0.0687120775442854,0.1715668023155451,0,0,14.823660714285714,39.695247728368734,CACNB4
GO_Biological_Process_2023,Homologous Chromosome Pairing At Meiosis (GO:0007129),1/30,0.070997041562065,0.175096998208283,0,0,14.311781609195402,37.85633785017516,SHOC1
GO_Biological_Process_2023,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),1/30,0.070997041562065,0.175096998208283,0,0,14.311781609195402,37.85633785017516,GATA2
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),2/180,0.0719510740570036,0.1763678766519234,0,0,4.726990198422185,12.44034587959209,REPS2;TMCC1
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),1/31,0.0732765135248936,0.1774527616687182,0,0,13.834027777777775,36.15544100556018,PLVAP
GO_Biological_Process_2023,Regulation Of Cell Morphogenesis (GO:0022604),1/31,0.0732765135248936,0.1774527616687182,0,0,13.834027777777775,36.15544100556018,SPARC
GO_Biological_Process_2023,Glycosphingolipid Metabolic Process (GO:0006687),1/32,0.0755505063421219,0.1797118553226806,0,0,13.387096774193548,34.57825366469509,ST6GALNAC3
GO_Biological_Process_2023,Muscle Cell Development (GO:0055001),1/32,0.0755505063421219,0.1797118553226806,0,0,13.387096774193548,34.57825366469509,SLC8A1
GO_Biological_Process_2023,Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019),1/32,0.0755505063421219,0.1797118553226806,0,0,13.387096774193548,34.57825366469509,CACNB4
GO_Biological_Process_2023,Glycolipid Metabolic Process (GO:0006664),1/33,0.0778190329125443,0.1808280417967794,0,0,12.968098958333334,33.112344965122624,ST6GALNAC3
GO_Biological_Process_2023,Cardiac Muscle Contraction (GO:0060048),1/33,0.0778190329125443,0.1808280417967794,0,0,12.968098958333334,33.112344965122624,SLC8A1
GO_Biological_Process_2023,Regulation Of Protein Polymerization (GO:0032271),1/33,0.0778190329125443,0.1808280417967794,0,0,12.968098958333334,33.112344965122624,DAAM2
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),1/33,0.0778190329125443,0.1808280417967794,0,0,12.968098958333334,33.112344965122624,ANGPT4
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),1/34,0.080082106093531,0.1850172795953992,0,0,12.57449494949495,31.746863166533927,FOXO3
GO_Biological_Process_2023,Glutamate Receptor Signaling Pathway (GO:0007215),1/35,0.0823397387131553,0.186845941358076,0,0,12.204044117647058,30.47229528129729,GNAQ
GO_Biological_Process_2023,Action Potential (GO:0001508),1/35,0.0823397387131553,0.186845941358076,0,0,12.204044117647058,30.47229528129729,GNAQ
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction (GO:0055117),1/35,0.0823397387131553,0.186845941358076,0,0,12.204044117647058,30.47229528129729,SLC8A1
GO_Biological_Process_2023,Regulation Of Erythrocyte Differentiation (GO:0045646),1/36,0.0845919435999249,0.186845941358076,0,0,11.854761904761904,29.2802690236398,FOXO3
GO_Biological_Process_2023,Regulation Of Glucose Import (GO:0046324),1/36,0.0845919435999249,0.186845941358076,0,0,11.854761904761904,29.2802690236398,PID1
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),1/36,0.0845919435999249,0.186845941358076,0,0,11.854761904761904,29.2802690236398,FOXO3
GO_Biological_Process_2023,Positive Regulation Of Phospholipase C Activity (GO:0010863),1/36,0.0845919435999249,0.186845941358076,0,0,11.854761904761904,29.2802690236398,GNAQ
GO_Biological_Process_2023,Regulation Of Receptor Internalization (GO:0002090),1/36,0.0845919435999249,0.186845941358076,0,0,11.854761904761904,29.2802690236398,ANGPT1
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),1/37,0.0868387334939797,0.1876837143256982,0,0,11.52488425925926,28.16338868908917,ANGPT4
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),1/37,0.0868387334939797,0.1876837143256982,0,0,11.52488425925926,28.16338868908917,SPARC
GO_Biological_Process_2023,Calcium Ion Import Across Plasma Membrane (GO:0098703),1/37,0.0868387334939797,0.1876837143256982,0,0,11.52488425925926,28.16338868908917,SLC8A1
GO_Biological_Process_2023,Mitochondrion Disassembly (GO:0061726),1/37,0.0868387334939797,0.1876837143256982,0,0,11.52488425925926,28.16338868908917,FBXO7
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),1/38,0.0890801211766743,0.1894720037726089,0,0,11.21283783783784,27.115098358704657,GATA2
GO_Biological_Process_2023,Membrane Fission (GO:0090148),1/38,0.0890801211766743,0.1894720037726089,0,0,11.21283783783784,27.115098358704657,TMCC1
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),1/38,0.0890801211766743,0.1894720037726089,0,0,11.21283783783784,27.115098358704657,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),1/39,0.0913161193308034,0.1903794224116584,0,0,10.917214912280702,26.129567345484944,VNN1
GO_Biological_Process_2023,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),1/39,0.0913161193308034,0.1903794224116584,0,0,10.917214912280702,26.129567345484944,TREML4
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),1/39,0.0913161193308034,0.1903794224116584,0,0,10.917214912280702,26.129567345484944,PID1
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),2/207,0.0914010659837066,0.1903794224116584,0,0,4.098806434872859,9.80638676242535,DAAM2;GNAQ
GO_Biological_Process_2023,Notch Signaling Pathway (GO:0007219),1/40,0.0935467406593446,0.1928502038208027,0,0,10.636752136752136,25.20159373503205,MAML3
GO_Biological_Process_2023,Water-Soluble Vitamin Metabolic Process (GO:0006767),1/40,0.0935467406593446,0.1928502038208027,0,0,10.636752136752136,25.20159373503205,VNN1
GO_Biological_Process_2023,O-glycan Processing (GO:0016266),1/41,0.0957719978250872,0.1934690609330909,0,0,10.3703125,24.32652283384113,GALNT14
GO_Biological_Process_2023,Heart Contraction (GO:0060047),1/41,0.0957719978250872,0.1934690609330909,0,0,10.3703125,24.32652283384113,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),1/41,0.0957719978250872,0.1934690609330909,0,0,10.3703125,24.32652283384113,SLC8A1
GO_Biological_Process_2023,Regulation Of Amide Metabolic Process (GO:0034248),1/41,0.0957719978250872,0.1934690609330909,0,0,10.3703125,24.32652283384113,FOXO3
GO_Biological_Process_2023,Cellular Response To Glucose Starvation (GO:0042149),1/42,0.0979919034498567,0.1959838068997134,0,0,10.116869918699187,23.50017789315131,FOXO3
GO_Biological_Process_2023,Ceramide Biosynthetic Process (GO:0046513),1/42,0.0979919034498567,0.1959838068997134,0,0,10.116869918699187,23.50017789315131,ST6GALNAC3
GO_Biological_Process_2023,Regulation Of Filopodium Assembly (GO:0051489),1/43,0.1002064701400459,0.1965024438843827,0,0,9.875496031746032,22.71880101878368,DAAM2
GO_Biological_Process_2023,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),1/43,0.1002064701400459,0.1965024438843827,0,0,9.875496031746032,22.71880101878368,ANGPT1
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),1/43,0.1002064701400459,0.1965024438843827,0,0,9.875496031746032,22.71880101878368,SLC8A1
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),1/43,0.1002064701400459,0.1965024438843827,0,0,9.875496031746032,22.71880101878368,PID1
GO_Biological_Process_2023,Establishment Of Protein Localization To Mitochondrion (GO:0072655),1/44,0.1024157104643206,0.1988942782930285,0,0,9.645348837209305,21.979002576799186,FBXO7
GO_Biological_Process_2023,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),1/44,0.1024157104643206,0.1988942782930285,0,0,9.645348837209305,21.979002576799186,PID1
GO_Biological_Process_2023,Regulation Of Cellular Metabolic Process (GO:0031323),1/45,0.1046196369604402,0.2012301151105119,0,0,9.42566287878788,21.27771770333297,PID1
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),1/45,0.1046196369604402,0.2012301151105119,0,0,9.42566287878788,21.27771770333297,REPS2
GO_Biological_Process_2023,Epithelial Cell Migration (GO:0010631),1/46,0.1068182621376764,0.2044806732349806,0,0,9.21574074074074,20.612168790008823,DAAM2
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/48,0.1111996584812328,0.2107859009662744,0,0,8.822695035460994,19.378414132394244,PID1
GO_Biological_Process_2023,Oligosaccharide Metabolic Process (GO:0009311),1/48,0.1111996584812328,0.2107859009662744,0,0,8.822695035460994,19.378414132394244,ST6GALNAC3
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),3/480,0.1129670479618944,0.2107859009662744,0,0,2.662564943943123,5.806146510969417,PID1;ANGPT1;GATA2
GO_Biological_Process_2023,Erythrocyte Differentiation (GO:0030218),1/49,0.1133824545204342,0.2107859009662744,0,0,8.63845486111111,18.805817941718324,KLF1
GO_Biological_Process_2023,Autophagy Of Mitochondrion (GO:0000422),1/49,0.1133824545204342,0.2107859009662744,0,0,8.63845486111111,18.805817941718324,FBXO7
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),1/49,0.1133824545204342,0.2107859009662744,0,0,8.63845486111111,18.805817941718324,SLC8A1
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),2/236,0.1137824390788098,0.2107859009662744,0,0,3.585561011092926,7.793098832028495,TPST1;VNN1
GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),1/50,0.1155599990222406,0.2130968789309208,0,0,8.46173469387755,18.26013079359792,PID1
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),1/52,0.1198993828458443,0.2171177930283956,0,0,8.129084967320262,17.242621342986663,ANGPT1
GO_Biological_Process_2023,Spermatid Development (GO:0007286),1/53,0.122061246826909,0.2171177930283956,0,0,7.972355769230769,16.76771645630506,RFX2
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),1/53,0.122061246826909,0.2171177930283956,0,0,7.972355769230769,16.76771645630506,CCNJL
GO_Biological_Process_2023,Glycoprotein Metabolic Process (GO:0009100),1/53,0.122061246826909,0.2171177930283956,0,0,7.972355769230769,16.76771645630506,ST6GALNAC3
GO_Biological_Process_2023,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),1/53,0.122061246826909,0.2171177930283956,0,0,7.972355769230769,16.76771645630506,FOXO3
GO_Biological_Process_2023,mRNA Stabilization (GO:0048255),1/53,0.122061246826909,0.2171177930283956,0,0,7.972355769230769,16.76771645630506,YBX3
GO_Biological_Process_2023,Mitochondrial Transport (GO:0006839),1/53,0.122061246826909,0.2171177930283956,0,0,7.972355769230769,16.76771645630506,FBXO7
GO_Biological_Process_2023,Endosome Organization (GO:0007032),1/53,0.122061246826909,0.2171177930283956,0,0,7.972355769230769,16.76771645630506,TMCC1
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),1/54,0.1242179085729291,0.2180593853550982,0,0,7.821540880503145,16.313528042717785,REPS2
GO_Biological_Process_2023,Peptidyl-Tyrosine Modification (GO:0018212),1/54,0.1242179085729291,0.2180593853550982,0,0,7.821540880503145,16.313528042717785,TPST1
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),1/54,0.1242179085729291,0.2180593853550982,0,0,7.821540880503145,16.313528042717785,TMCC1
GO_Biological_Process_2023,Ceramide Metabolic Process (GO:0006672),1/55,0.126369380338241,0.2195549718473942,0,0,7.676311728395062,15.878804463813514,ST6GALNAC3
GO_Biological_Process_2023,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),1/56,0.1285156743868668,0.2195549718473942,0,0,7.536363636363636,15.462390450976152,LINC02218
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),1/56,0.1285156743868668,0.2195549718473942,0,0,7.536363636363636,15.462390450976152,PID1
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/56,0.1285156743868668,0.2195549718473942,0,0,7.536363636363636,15.462390450976152,PID1
GO_Biological_Process_2023,Regulation Of Cation Channel Activity (GO:2001257),1/56,0.1285156743868668,0.2195549718473942,0,0,7.536363636363636,15.462390450976152,CACNB4
GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),1/57,0.1306568028722364,0.2195549718473942,0,0,7.401413690476191,15.06321813640217,SLC8A1
GO_Biological_Process_2023,Post-Transcriptional Regulation Of Gene Expression (GO:0010608),1/57,0.1306568028722364,0.2195549718473942,0,0,7.401413690476191,15.06321813640217,FOXO3
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),1/57,0.1306568028722364,0.2195549718473942,0,0,7.401413690476191,15.06321813640217,KLF1
GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),1/58,0.132792777972346,0.2195549718473942,0,0,7.271198830409356,14.68029904530939,FBXO7
GO_Biological_Process_2023,Glycosaminoglycan Biosynthetic Process (GO:0006024),1/58,0.132792777972346,0.2195549718473942,0,0,7.271198830409356,14.68029904530939,ANGPT1
GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),1/58,0.132792777972346,0.2195549718473942,0,0,7.271198830409356,14.68029904530939,IL1R1
GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),1/58,0.132792777972346,0.2195549718473942,0,0,7.271198830409356,14.68029904530939,GATA2
GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),1/58,0.132792777972346,0.2195549718473942,0,0,7.271198830409356,14.68029904530939,ALPL
GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),1/58,0.132792777972346,0.2195549718473942,0,0,7.271198830409356,14.68029904530939,SLC8A1
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),2/260,0.1332622217183189,0.2195549718473942,0,0,3.248062015503876,6.54626274008174,REPS2;SHOC1
GO_Biological_Process_2023,Transcription Preinitiation Complex Assembly (GO:0070897),1/59,0.1349236118713764,0.2204849267166394,0,0,7.145474137931035,14.31271695339298,LINC02218
GO_Biological_Process_2023,Protein Targeting To Mitochondrion (GO:0006626),1/59,0.1349236118713764,0.2204849267166394,0,0,7.145474137931035,14.31271695339298,FBXO7
GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),1/60,0.1370493166479286,0.2227431056508733,0,0,7.0240112994350286,13.95962150005924,GATA2
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),2/265,0.1374136572174542,0.2227431056508733,0,0,3.185502791036324,6.3224569478947465,PID1;ANGPT1
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),2/267,0.1390824488964231,0.2237852062790704,0,0,3.1611401043757525,6.235944301418289,PID1;GATA2
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),1/61,0.1391699044024069,0.2237852062790704,0,0,6.906597222222223,13.620222449856575,YBX3
GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),1/62,0.1412853871962421,0.2262817755095193,0,0,6.793032786885246,13.293784547448324,GNAQ
GO_Biological_Process_2023,Regulation Of Heart Contraction (GO:0008016),1/69,0.1559518351617717,0.2452772875476077,0,0,6.091605392156863,11.319470289022188,SLC8A1
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),1/70,0.1580269091413692,0.2452772875476077,0,0,6.003019323671498,11.075510318438736,SPARC
GO_Biological_Process_2023,Sulfur Compound Biosynthetic Process (GO:0044272),1/70,0.1580269091413692,0.2452772875476077,0,0,6.003019323671498,11.075510318438736,ANGPT1
GO_Biological_Process_2023,Protein K48-linked Ubiquitination (GO:0070936),1/70,0.1580269091413692,0.2452772875476077,0,0,6.003019323671498,11.075510318438736,FBXO7
GO_Biological_Process_2023,Regulation Of Notch Signaling Pathway (GO:0008593),1/70,0.1580269091413692,0.2452772875476077,0,0,6.003019323671498,11.075510318438736,GATA2
GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),1/70,0.1580269091413692,0.2452772875476077,0,0,6.003019323671498,11.075510318438736,DAAM2
GO_Biological_Process_2023,Regulation Of Actin Filament-Based Process (GO:0032970),1/70,0.1580269091413692,0.2452772875476077,0,0,6.003019323671498,11.075510318438736,DAAM2
GO_Biological_Process_2023,Regulation Of Cellular Biosynthetic Process (GO:0031326),1/70,0.1580269091413692,0.2452772875476077,0,0,6.003019323671498,11.075510318438736,FOXO3
GO_Biological_Process_2023,Cellular Response To Hypoxia (GO:0071456),1/72,0.1621620759393262,0.2497668755847092,0,0,5.833333333333333,10.611760688222162,ANGPT4
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion (GO:0007162),1/72,0.1621620759393262,0.2497668755847092,0,0,5.833333333333333,10.611760688222162,ANGPT1
GO_Biological_Process_2023,Cellular Response To Decreased Oxygen Levels (GO:0036294),1/73,0.1642221922692394,0.2519745087489857,0,0,5.752025462962963,10.391234958525118,ANGPT4
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),1/75,0.1683275495268852,0.2553497166407844,0,0,5.596002252252252,9.97120022915206,PID1
GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),1/75,0.1683275495268852,0.2553497166407844,0,0,5.596002252252252,9.97120022915206,DAAM2
GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),1/75,0.1683275495268852,0.2553497166407844,0,0,5.596002252252252,9.97120022915206,LYPD8
GO_Biological_Process_2023,Transcription Initiation At RNA Polymerase II Promoter (GO:0006367),1/76,0.1703728138367953,0.2574807186556079,0,0,5.521111111111111,9.771075944218463,LINC02218
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),1/77,0.1724131507719458,0.2595883393645027,0,0,5.448190789473684,9.57716561300858,GATA2
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),2/308,0.174186764461618,0.2607000964416526,0,0,2.7318870810735643,4.774320160461738,PID1;YBX3
